OTU	SB081213TAWMD03VV4TM	SB081213TAWMD05VV4TM	SB081213TAWMD07VV4TM	SB081213TAWMD09VV4TM	SB081213TAWMD11VV4TM	SB081213TAWMD13VV4TM	SB081213TAWMD15VV4TM	SB081213TAWMD17VV4TM	SB081213TAWMD20VV4TM	SB081213TAWMD21VV4TM	SB081213TAWMD22VV4TM	Kingdom	Phylum	Class	Order	Family	Genus
seq17049	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	4.78319695166	7.29100676768	-0.360883783868	4.87253681583	6.82598906768	6.41284194243	6.78994417346	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq3628	-1.24957194008	-0.065372611268	5.58989251349	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	5.64750711998	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq31888	-1.24957194008	-0.065372611268	6.78090878769	-2.20369064537	4.69011340865	6.78031444171	-0.360883783868	7.99146550823	7.43905828625	6.95180868294	6.65643063558	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq19571	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	5.68236837558	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq110539	5.65918283923	-0.065372611268	-2.55227590383	-2.20369064537	4.78319695166	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	4.46736024239	5.40402469519	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq15993	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.28481489779	5.68236837558	-0.360883783868	5.87574760382	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq54532	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq19475	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	6.37501593085	7.08143380853	6.73693462663	6.2070157861	5.38335107923	5.80932320605	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq6628	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.4195146127	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq68	11.5274830769	6.84338216805	12.7671546836	13.4367424226	12.8699027891	11.8899609134	9.41075697876	9.81944421041	8.49508378735	7.85126757971	8.37396492641	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__
seq207327	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq64	12.3502683221	7.94132823417	11.5536466428	11.0679119989	10.6624843048	10.5792161379	7.24051855072	10.2576527991	9.31721496486	9.00482715123	8.56054651767	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq20959	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	3.59216734252	5.68236837558	-0.360883783868	6.36635001852	5.35990835656	3.77471268713	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq3531	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	6.52923252121	6.37501593085	-0.360883783868	-2.03621796349	4.95460984571	3.77471268713	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq14786	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq16453	-1.24957194008	-0.065372611268	4.35647887549	4.70506413394	-3.31658743679	6.37501593085	-0.360883783868	5.5651843711	5.64750711998	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq57053	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	5.80932320605	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__
seq26637	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	5.68236837558	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq68708	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.4195146127	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__
seq7052	-1.24957194008	-0.065372611268	5.58989251349	-2.20369064537	4.78319695166	5.68236837558	-0.360883783868	4.87253681583	4.26196229044	4.46736024239	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq41612	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	6.1878787119	4.95460984571	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq97823	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq32711	-1.24957194008	-0.065372611268	4.35647887549	4.70506413394	3.59216734252	-1.22638640373	-0.360883783868	5.87574760382	4.26196229044	4.87265875325	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq14609	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	5.38335107923	5.80932320605	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq5832	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq4151	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	6.82598906768	4.87265875325	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq11079	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	5.68236837558	-0.360883783868	4.87253681583	4.95460984571	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq28333	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.95460984571	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq3699	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.97771217206	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__
seq24099	-1.24957194008	-0.065372611268	4.35647887549	4.70506413394	4.69011340865	-1.22638640373	-0.360883783868	5.87574760382	5.35990835656	5.38335107923	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Acidovorax
seq7475	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.78319695166	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq16076	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	5.68236837558	-0.360883783868	4.87253681583	4.26196229044	4.46736024239	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq20134	5.65918283923	-0.065372611268	-2.55227590383	5.79770055542	4.78319695166	6.37501593085	-0.360883783868	4.87253681583	4.26196229044	4.87265875325	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq509	-1.24957194008	-0.065372611268	5.74202370503	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq19728	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.95460984571	4.87265875325	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq86628	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq502	11.7494954834	7.94942275713	11.097524615	10.6726903973	10.082755253	9.41906230277	-0.360883783868	7.84934762208	5.64750711998	4.87265875325	5.40402469519	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq3901	5.65918283923	-0.065372611268	7.36644915503	6.78363116748	5.53722083818	5.68236837558	-0.360883783868	6.88089182626	4.26196229044	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Rhodocyclales	f__Rhodocyclaceae	g__Zoogloea
seq19689	8.14317331855	-0.065372611268	5.84531387959	-2.20369064537	5.04833014194	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__
seq4275	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq15296	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	5.68236837558	-0.360883783868	4.87253681583	5.35990835656	3.77471268713	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq37863	-1.24957194008	-0.065372611268	4.35647887549	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq165674	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.95460984571	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__
seq8913	-1.24957194008	-0.065372611268	-2.55227590383	5.79770055542	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq53206	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq13036	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	6.37501593085	-0.360883783868	5.4195146127	4.95460984571	4.46736024239	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq33261	5.65918283923	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__
seq57179	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	4.69011340865	6.78031444171	-0.360883783868	6.42540981162	6.34052932397	4.46736024239	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq35033	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	4.26196229044	4.46736024239	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__
seq25169	-1.24957194008	-0.065372611268	5.04912643076	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	4.87253681583	4.26196229044	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq14025	-1.24957194008	-0.065372611268	-2.55227590383	5.79770055542	-3.31658743679	-1.22638640373	-0.360883783868	6.51774141508	4.26196229044	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq6278	-1.24957194008	-0.065372611268	8.73649614185	6.08662904315	5.04833014194	-1.22638640373	-0.360883783868	6.25808164537	-2.64679248888	4.46736024239	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__
seq5579	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	4.95460984571	5.5656393088	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq29703	-1.24957194008	-0.065372611268	6.78090878769	5.39771168921	3.59216734252	5.68236837558	6.54787099545	6.42540981162	4.95460984571	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__
seq3471	-1.24957194008	-0.065372611268	5.84531387959	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__
seq101328	5.65918283923	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq276	-1.24957194008	-0.065372611268	7.1200184432	7.59183990982	6.93983569661	6.78031444171	-0.360883783868	7.28631224164	6.2070157861	5.85327972066	5.40402469519	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__
seq8764	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	4.87253681583	4.26196229044	4.46736024239	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__
seq17703	6.75712890536	-0.065372611268	-2.55227590383	4.70506413394	3.59216734252	-1.22638640373	-0.360883783868	4.87253681583	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__
seq56789	-1.24957194008	-0.065372611268	-2.55227590383	4.70506413394	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq167517	-1.24957194008	-0.065372611268	6.98533179213	6.49333901493	7.26348750194	6.37501593085	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__	g__
seq39083	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	5.4195146127	4.95460984571	4.46736024239	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq6091	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	5.16025751667	5.40402469519	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq60967	-1.24957194008	-0.065372611268	5.58989251349	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq176477	-1.24957194008	-0.065372611268	5.04912643076	-2.20369064537	3.59216734252	5.68236837558	-0.360883783868	6.56871160069	4.26196229044	4.46736024239	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq3999	-1.24957194008	-0.065372611268	4.35647887549	4.70506413394	-3.31658743679	6.37501593085	6.54787099545	-2.03621796349	6.34052932397	6.41284194243	6.32001553202	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
seq72708	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	3.77471268713	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__
seq10854	-1.24957194008	-0.065372611268	-2.55227590383	5.79770055542	5.04833014194	-1.22638640373	6.54787099545	4.87253681583	4.26196229044	-3.13404209219	5.40402469519	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq18095	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	7.50457677554	4.95460984571	4.87265875325	4.71137713992	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__
seq56530	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	5.68236837558	-0.360883783868	-2.03621796349	4.95460984571	4.46736024239	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq7538	5.65918283923	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Acidovorax
seq39032	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	-2.03621796349	4.26196229044	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq18462	6.75712890536	-0.065372611268	-2.55227590383	-2.20369064537	-3.31658743679	-1.22638640373	-0.360883783868	4.87253681583	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__	g__
seq62562	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	-1.22638640373	-0.360883783868	5.4195146127	-2.64679248888	4.46736024239	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Methylophilales	f__Methylophilaceae	g__Methylophilus
seq923	-1.24957194008	-0.065372611268	-2.55227590383	-2.20369064537	3.59216734252	5.68236837558	-0.360883783868	-2.03621796349	-2.64679248888	-3.13404209219	-2.19737763939	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Rhodoferax
